@RELATION whatever
@ATTRIBUTE label {0, 1}
@ATTRIBUTE avg_sen_len numeric
@ATTRIBUTE w2v_cont_avg numeric
@ATTRIBUTE w2v_cont_dif numeric
@ATTRIBUTE tri_ppl numeric
@ATTRIBUTE tri_ent numeric
@ATTRIBUTE quad_ppl numeric
@ATTRIBUTE quad_ent numeric
@ATTRIBUTE pos-tri_ppl numeric
@ATTRIBUTE pos-tri_ent numeric
@ATTRIBUTE pos-quad_ppl numeric
@ATTRIBUTE pos-quad_ent numeric
@DATA
1,-1.19221248843,-0.743164766276,0.00500906798192,0.26851423877,0.453442343057,-0.107555432536,0.039180336041,1.17275296803,1.13262888841,0.802627605405,0.831032009736
0,-1.12361045936,-0.994896643352,-0.0415523984505,-0.311508659661,-0.207485881141,-0.0293856916232,0.131045133323,-0.595347959092,-0.550993480645,-0.335163870506,-0.347888819139
0,-0.916916098895,-0.453607190039,-0.0764310110663,0.892351816579,1.04599868199,1.42763696939,1.39418609596,0.910812089942,0.908145905866,1.07654036812,1.04538125135
0,2.03751880628,-0.803426694405,-0.0453307955544,0.23244909452,0.407861086216,0.679966388661,0.797064913622,-0.42072070703,-0.438751989375,-0.356234083023,-0.347888819139
0,1.41284251687,-0.587184335317,-0.0322056620552,-0.661429976597,-0.686089077975,-0.479704708882,-0.397177451051,0.452415553279,0.459179940786,0.865838242955,0.831032009736
1,1.42024974559,1.55917321409,0.237363915355,0.574322817285,0.772511140946,0.148412150453,0.314774727888,0.888983683434,0.908145905866,0.823697817921,0.831032009736
0,0.390644952364,-0.833980761333,0.0505638507159,-0.398243841286,-0.321439023245,-0.210249013735,-0.0756506605622,-1.64311147146,-1.67340839335,-1.36760428383,-1.41963502721
1,-0.121764339585,1.15979261567,-0.0385599262549,1.08758049,1.22832370936,0.662186604453,0.797064913622,-1.57762625194,-1.67340839335,-1.62044683403,-1.63398426882
1,0.905752352515,1.33447693451,0.0271798047343,1.10129120599,1.22832370936,0.697133076861,0.820031112942,-0.508034333061,-0.438751989375,-0.588006420708,-0.562238060752
1,0.833597230315,0.247638048699,0.357807440139,1.51738163056,1.54739250725,1.28754453176,1.30232129868,-1.03191608925,-0.999959445725,-1.09369152111,-1.09811116479
0,1.94023720232,-0.847743149229,0.0435485910578,-0.115087750069,0.0204204030649,0.0892483857623,0.245876129927,0.692528024864,0.683662923326,0.507644630169,0.509508147315
1,-0.309405500901,0.919878254528,0.00130921067327,1.08787854904,1.22832370936,1.02483289269,1.09562550479,-0.639004772107,-0.663234971915,-0.545865995674,-0.562238060752
1,0.0540176419658,0.955150026196,-0.396379361566,1.45300087719,1.50181125041,1.31911897613,1.325287498,0.124989455663,0.122455466976,-0.0823213203034,-0.0263649567184
1,0.736757461046,-0.381966876211,-0.0158117035479,2.4801123407,2.20832073145,2.07813183299,1.85351008237,-0.508034333061,-0.438751989375,-0.756568120843,-0.776587302366
0,-0.498910309125,-0.761691457873,0.0442951917103,-0.324921316613,-0.230276509562,-0.142501904944,-0.00675206260028,-0.377063894015,-0.326510498105,-0.145531957854,-0.133539577525
0,-0.715032079906,-1.01356230884,0.327431887106,0.791905918958,0.954836168311,1.20416347478,1.23342270071,1.78394835025,1.69383634476,1.7929275937,1.68842897619
0,-0.720143067728,-1.23119179451,-0.0233378265354,-0.626259009477,-0.640507821134,-0.362909919518,-0.259380255127,-1.1847149348,-1.22444242827,-0.946200033495,-0.883761923173
0,0.0286166482696,-0.940143959542,-4.22385220366,0.305771619194,0.499023599898,0.557960283236,0.705200116339,0.910812089942,0.908145905866,1.16082121819,1.15255587216
1,-0.562231168109,-0.407993796878,-0.0185323941209,0.499808056439,0.681348627263,0.269498611867,0.429605724492,-0.573519552584,-0.550993480645,-0.735497908326,-0.669412681559
1,0.31360977359,0.333820361247,-0.0214266484893,2.06431997518,1.9348331904,1.88040837068,1.71571288645,-1.29385696734,-1.33668391954,-1.00941067105,-0.990936543979
0,0.629157717415,-0.876159395529,-0.0935109817011,-0.341612623043,-0.253067137983,-0.0257071155802,0.131045133323,-0.333407080999,-0.326510498105,-0.0612511077865,-0.0263649567184
1,2.69545707994,1.63794115123,-0.0857802987675,0.72782322463,0.90925491147,0.60884725183,0.75113251498,-0.289750267984,-0.214269006835,-0.44051493309,-0.455063439945
1,-0.43903873749,0.946989162448,0.0282975077283,-0.113001336765,0.0204204030649,-0.363216467522,-0.259380255127,-0.704489991631,-0.663234971915,-0.861919183427,-0.883761923173
1,1.66413275147,-0.0876133701307,-0.111015214319,-0.0891566132941,0.0660016599062,-0.304052702831,-0.190481657165,0.0376758296323,0.122455466976,-0.314093657989,-0.240714198332
1,-0.113046601159,1.20550194075,-0.0451039302153,1.00501813498,1.1599518241,0.489293530434,0.636301518377,2.00223241533,1.9183193273,1.6665063186,1.58125435538
1,-0.131659127574,1.30174424586,-0.109514947838,-0.322238785223,-0.230276509562,-0.601710814307,-0.557940846295,0.714356431372,0.795904414596,0.612995692753,0.616682768122
1,0.0530099992406,0.668427101702,-0.0223787650912,-1.26648983467,-1.73445798532,-1.69240861104,-2.44116919059,0.954468902957,0.908145905866,0.549785055202,0.616682768122
0,-0.724835122123,-0.618678164339,-0.433938550407,-0.735944737444,-0.800042220078,-0.590061990171,-0.534974646975,-0.13695142243,-0.102027515565,0.149451017382,0.187984284895
0,1.14025649967,-0.793850411847,-0.0130597409913,-0.164267492228,-0.0251608537764,-0.0168172234764,0.131045133323,1.28189500057,1.24487037968,1.22403185574,1.25973049296
1,-0.0741142069629,0.534632438733,-0.0121596627133,-0.217620060994,-0.0935327390383,-0.520782141362,-0.443109849692,-0.0932946094141,-0.102027515565,-0.693357483292,-0.669412681559
1,-1.15066863019,0.0597239419982,-0.0560933500437,0.136772141593,0.316698572533,0.0224209209818,0.176977531965,-1.25020015432,-1.22444242827,-1.3254638588,-1.3124604064
0,0.33527591762,-0.70816223439,-0.195065325554,0.41277481577,0.612976742001,0.685177704722,0.820031112942,0.605214398833,0.571421432056,0.718346755337,0.723857388929
1,0.572936851367,0.632453306031,-0.006290680828,1.66462279799,1.66134564935,1.60298242744,1.53198329188,1.78394835025,1.69383634476,1.64543610608,1.58125435538
0,-0.119090899801,-0.717196136011,0.0134263621471,-0.311508659661,-0.207485881141,-0.129933436797,0.0162141367203,-0.42072070703,-0.438751989375,-0.335163870506,-0.347888819139
1,1.54274679069,0.269417326034,-7.28585551553,3.19426180866,2.61855204302,3.01831455997,2.40469886607,-0.966430869723,-0.999959445725,-0.925129820978,-0.883761923173
0,-0.753031163282,-0.240066910276,-0.0407969726604,-0.819103210549,-0.936785990602,-0.536109541541,-0.466076049013,-1.27202856083,-1.33668391954,-1.1990425837,-1.20528578559
1,-0.249932188057,0.466647556729,-0.721603519408,-0.364861228427,-0.275857766403,-0.638190026733,-0.603873244937,-2.10150800813,-2.2346158497,-2.27362342206,-2.38420661447
1,1.55552426024,1.35928352868,0.00592877983242,2.11648030777,1.98041444724,1.62873245974,1.5549494912,-0.595347959092,-0.550993480645,-0.861919183427,-0.883761923173
0,-1.3366068297,-1.58973543536,-0.0481567390461,-0.76813511413,-0.86841410534,-0.511585701255,-0.443109849692,1.9149187893,1.80607783603,2.08791056893,2.00995283861
1,-0.338279263275,0.284717564544,0.00338653846033,0.317395921886,0.499023599898,0.0846501657086,0.245876129927,-0.573519552584,-0.550993480645,-0.588006420708,-0.562238060752
1,-1.23231784742,0.766614487794,-0.0373715061677,1.06582217983,1.20553308094,0.743728373406,0.865963511583,-0.660833178615,-0.663234971915,-0.735497908326,-0.776587302366
0,-0.927503145099,-0.652858534206,-0.117281477663,-1.200022668,-1.62050484322,-1.07839295987,-1.24692682591,-0.289750267984,-0.214269006835,-0.145531957854,-0.133539577525
1,-0.269196680619,0.3291683282,-0.00640566024153,0.224699559392,0.407861086216,-0.0750613441566,0.0621465353616,0.888983683434,0.908145905866,0.612995692753,0.616682768122
1,-0.104209605025,0.680836140144,0.00776954891029,-0.817314856288,-0.936785990602,-1.06490484772,-1.22396062659,1.76211994374,1.69383634476,1.47687440594,1.47407973458
0,-0.0133664659868,-0.306396102251,-0.182537274873,-0.407483671631,-0.344229651665,-0.262975270351,-0.144549258524,-0.0932946094141,-0.102027515565,0.0862403798315,0.0808096640883
0,-1.85418107164,-0.846201920943,-9.24014456023,-1.2900364991,-1.80282987059,-1.07348819182,-1.24692682591,-1.51214103242,-1.56116690208,-1.62044683403,-1.63398426882
1,1.22203230483,0.989613452657,-0.0563861458695,-0.115683868156,0.0204204030649,-0.54377324163,-0.489042248333,0.627042805341,0.683662923326,0.402293567584,0.402333526509
0,-0.749160288914,-0.559143256486,-0.0506310507472,-0.297797943665,-0.184695252721,0.179986594822,0.337740927209,-0.158779828937,-0.102027515565,0.00195952976404,0.0808096640883
1,0.224788386751,1.69002379756,-0.729023176449,0.618435555707,0.795301769366,0.243748579567,0.406639525171,0.648871211849,0.683662923326,0.0440999547978,0.0808096640883
1,-0.787316050538,0.74436327111,0.0103664677298,0.633636566919,0.818092397787,0.387519593246,0.544436721095,1.60932109819,1.58159485349,1.41366376839,1.36690511377
1,-0.30757742776,1.13971723114,-0.0455999591178,-0.171122850226,-0.047951482197,-0.487061860968,-0.397177451051,-0.00598098338314,0.0102139757056,-0.250883020438,-0.240714198332
0,-1.66974374398,-1.27462323012,0.0455243761058,-0.634306603649,-0.663298449554,-0.497177945086,-0.420143650372,-0.333407080999,-0.326510498105,-0.293023445472,-0.240714198332
1,0.244811433162,0.774273766651,-0.0284286263409,-0.632220190345,-0.663298449554,-0.969568418603,-1.08616343067,0.103161049156,0.122455466976,-0.0823213203034,-0.0263649567184
1,0.446939890699,1.94144132593,-0.0251637541401,1.4050133712,1.47902062199,1.11649074576,1.16452410275,-0.813632024169,-0.775476463185,-0.77763833336,-0.776587302366
1,-0.402332552219,0.278515558081,-0.0700457981917,0.109350709602,0.293907944113,-0.104796500504,0.039180336041,1.085439342,1.13262888841,0.865838242955,0.831032009736
1,0.575357845599,1.57410267626,-0.0267674013333,2.33823623605,2.11715821776,2.19737900638,1.92240868033,0.627042805341,0.683662923326,0.612995692753,0.616682768122
1,-1.27694009404,1.70680623639,-0.0429072581911,-0.757404988568,-0.845623476919,-1.00052976696,-1.13209582931,0.25595989471,0.234696958246,0.0651701673146,0.0808096640883
0,0.20970423405,-0.560587944251,0.107949886495,-0.242358961595,-0.116323367459,-0.140662616923,-0.00675206260028,1.80577675676,1.69383634476,2.5514552443,2.43865132184
0,-0.397022435001,-0.797050701971,-0.0869614790529,-0.19884234126,-0.0707421106177,0.0613525174365,0.222909930606,1.26006659407,1.24487037968,1.39259355588,1.36690511377
1,-1.35445809694,0.708322032321,0.0441131158679,-0.300480475055,-0.207485881141,-0.576880426017,-0.512008447654,0.976297309465,1.02038739714,0.254802079966,0.295158905702
0,-0.844349715189,-0.480512677018,-0.106701268998,0.208008252963,0.385070457795,0.716752149091,0.842997312263,-0.180608235445,-0.102027515565,0.128380804865,0.187984284895
1,0.114864567774,1.07318364435,-0.0202933463431,-0.198544282217,-0.0707421106177,-0.711148451585,-0.695738042219,-0.944602463216,-0.887717954455,-1.09369152111,-1.09811116479
0,-0.734947308318,-0.639766078573,-0.0785929545479,-0.898684975133,-1.07352976113,-0.756517556115,-0.764636640181,-0.377063894015,-0.326510498105,-0.0823213203034,-0.0263649567184
0,-0.0863805777369,-1.13657437408,-0.0334846962678,0.0205291146723,0.179954802009,0.55918647525,0.705200116339,-0.267921861476,-0.214269006835,-0.335163870506,-0.347888819139
0,-0.637478395121,-1.22077454406,0.0307112120585,-0.541014123069,-0.52655467903,-0.289644946663,-0.167515457845,0.168646268679,0.234696958246,0.0862403798315,0.0808096640883
0,-0.464913113342,-1.06770803044,-0.00839732646231,0.402640808294,0.590186113581,0.86481483482,0.957828308866,1.085439342,1.02038739714,1.30831270581,1.25973049296
1,-2.16794652727,-0.80020836759,-0.0105721611831,0.162107160281,0.339489200954,-0.207490081703,-0.0756506605622,-0.0932946094141,-0.102027515565,-0.0823213203034,-0.0263649567184
0,-0.536981953109,-0.795237681124,0.258151575004,-0.488257672389,-0.458182793768,-0.221284741864,-0.0986168598828,0.0595042361401,0.122455466976,0.254802079966,0.295158905702
1,0.673601089784,0.232386262913,-0.0169915057469,-0.260540563242,-0.13911399588,-0.516797017315,-0.443109849692,0.386930333756,0.459179940786,0.360153142551,0.402333526509
0,-0.510985719915,-1.36007046922,-0.230536844769,-0.786018656733,-0.891204733761,-0.489514244997,-0.420143650372,1.39103703311,1.35711187095,1.72971695615,1.68842897619
0,-0.508037073094,-1.25715367162,-0.0344367254376,0.273879301551,0.453442343057,0.537115018993,0.682233917018,0.0595042361401,0.122455466976,0.149451017382,0.187984284895
0,-0.0268795254749,-0.929859082526,-0.0574656381753,-0.260242504198,-0.13911399588,0.00862626082074,0.154011332644,-1.14105812179,-1.112200937,-0.967270246011,-0.990936543979
1,-0.393039847088,0.546058169232,-0.0282335799416,0.101601174474,0.271117315692,-0.323978323064,-0.213447856486,2.7662266431,2.59176827492,2.6778765194,2.54582594264
1,1.07680975428,1.40824232831,-0.0144021413873,2.39993445803,2.1627394746,2.08089076502,1.85351008237,0.168646268679,0.234696958246,0.254802079966,0.295158905702
1,2.0551233199,0.148926965139,-0.232497472452,-0.32819996609,-0.230276509562,-0.636963834719,-0.603873244937,2.1986880739,2.03056081857,1.77185738118,1.68842897619
1,0.704477537957,2.61481222572,-0.0668619280729,0.778791321049,0.954836168311,0.673835428589,0.797064913622,1.9149187893,1.80607783603,1.37152334336,1.36690511377
1,-0.623034299101,2.14956525149,-0.0407268109846,0.312626977192,0.499023599898,-0.138516780898,-0.00675206260028,0.299616707725,0.346938449516,-0.124461745337,-0.133539577525
0,-0.362373920153,-0.464962196214,-0.0302512871411,-0.439972107361,-0.389810908507,-0.0683172880778,0.0851127346822,-0.464377520046,-0.438751989375,0.00195952976404,0.0808096640883
0,-1.03302440921,-0.929137565877,0.0608160892879,-0.41702156102,-0.344229651665,-0.192469229528,-0.0526844612415,-0.0278093898909,0.0102139757056,0.170521229899,0.187984284895
0,-0.0702406161922,-0.751175011016,-0.0279700442877,0.051825314228,0.225536058851,0.250186087642,0.406639525171,-0.377063894015,-0.326510498105,-0.356234083023,-0.347888819139
0,0.479759611834,-0.80392748851,0.000747633176826,-0.620893946696,-0.640507821134,-0.342984299286,-0.236414055807,0.496072366295,0.459179940786,0.739416967854,0.723857388929
0,-1.09655228854,-0.769142339643,-0.0326785335814,-0.767538996043,-0.86841410534,-0.51894285334,-0.443109849692,-0.00598098338314,0.0102139757056,-0.187672382888,-0.133539577525
0,-0.533592012207,-1.20632254653,-0.00640039789798,-0.546677244893,-0.52655467903,-0.400921871962,-0.305312653768,0.168646268679,0.234696958246,0.254802079966,0.295158905702
1,-0.467381488142,0.641868968419,-0.983363852985,-0.580357916796,-0.572135935872,-0.901514761808,-0.971332434067,-0.202436641953,-0.214269006835,-0.293023445472,-0.240714198332
0,0.629157717415,-0.364310278125,-0.0412973915157,-0.339824268783,-0.253067137983,-0.0833381402533,0.0621465353616,-1.29385696734,-1.33668391954,-1.09369152111,-1.09811116479
1,-0.22791562513,-0.191628378396,-0.0219161579681,1.52721757899,1.57018313567,1.35590473655,1.34825369732,-0.0714662029063,0.0102139757056,-0.0612511077865,-0.0263649567184
0,-0.750808994663,-1.41256646542,0.163417020799,-0.301970770272,-0.207485881141,-0.110927460575,0.039180336041,-0.551691146076,-0.550993480645,-0.398374508056,-0.347888819139
1,-0.894845924207,0.149869916268,-0.0285004273498,0.113523536209,0.293907944113,-0.0762875361709,0.0621465353616,-0.267921861476,-0.214269006835,-0.44051493309,-0.455063439945
1,0.453923849214,1.07388747029,-0.0213406073822,0.447945782889,0.635767370422,0.364221944974,0.521470521774,0.234131488202,0.234696958246,0.233731867449,0.295158905702
1,-0.679914647448,0.564774256985,-0.0150199603389,1.34897827105,1.43343936514,1.26332723947,1.27935509935,0.954468902957,0.908145905866,0.907978667989,0.938206630542
1,-0.952198992157,0.789694371944,-0.0207959868477,-0.796748782295,-0.913995362181,-1.09341381205,-1.26989302523,0.190474675186,0.234696958246,-0.208742595405,-0.133539577525
1,0.380274832145,1.61699563005,-0.0322595600706,0.503086705916,0.704139255684,0.148412150453,0.314774727888,1.56566428517,1.58159485349,1.41366376839,1.36690511377
1,-0.587048772595,1.11845662909,-0.00428158556928,1.98950715529,1.88925193356,1.95581917956,1.76164528509,-0.748146804646,-0.775476463185,-0.524795783157,-0.455063439945
1,0.114127406069,0.533466003225,-0.0163991912336,3.52749181916,2.80087707038,3.33068697562,2.56546226131,-1.83956713003,-1.89789137589,-1.64151704655,-1.74115888963
1,0.198374458089,1.16239001681,0.060268926822,-0.304653301663,-0.207485881141,-0.75437172009,-0.764636640181,-0.267921861476,-0.214269006835,-0.419444720573,-0.347888819139
0,0.0594082552331,-0.663834524711,0.0151629728893,-0.555917075238,-0.549345307451,-0.326737255096,-0.213447856486,-0.0714662029063,0.0102139757056,0.0862403798315,0.0808096640883
1,-0.538006047144,2.84843470165,-0.0855193533874,0.000559158765395,0.157164173589,-0.304972346842,-0.190481657165,0.976297309465,1.02038739714,0.528714842685,0.509508147315
1,-1.30953289072,1.11327990338,-0.136732832277,-0.120750871893,0.0204204030649,-0.456713608614,-0.37421125173,-1.90505234956,-2.01013286716,-2.04185108437,-2.16985737285
0,-0.577035408698,-0.757365349893,0.0347792172789,0.150184798546,0.339489200954,0.394263649324,0.544436721095,0.452415553279,0.459179940786,0.655136117787,0.723857388929
1,-1.18018257559,0.128447759602,-0.0572650451882,-1.06529998039,-1.34701730217,-1.38310167543,-1.77514941029,0.496072366295,0.571421432056,0.318012717517,0.295158905702
0,-0.95989486013,-1.28010172887,-0.237913011693,-0.392580719462,-0.321439023245,-0.146793576994,-0.00675206260028,0.343273520741,0.346938449516,0.465504205135,0.509508147315
0,0.211259301339,-0.90516330369,-0.304603308285,-0.251896850983,-0.13911399588,0.00801316481358,0.154011332644,-0.551691146076,-0.550993480645,-0.461585145607,-0.455063439945
1,1.5444891729,0.39109082065,-0.025974173212,-0.47603725161,-0.435392165348,-0.803725948666,-0.833535238143,0.823498463911,0.795904414596,0.612995692753,0.616682768122
0,0.26570969448,-0.472445353296,-0.0174152034433,0.170154754453,0.362279829374,0.563171599297,0.705200116339,-0.377063894015,-0.326510498105,-0.44051493309,-0.455063439945
0,-0.0593224069119,-0.795351119178,-1.97205565456,-0.761875874218,-0.845623476919,-0.602630458318,-0.557940846295,-0.42072070703,-0.438751989375,-0.503725570641,-0.455063439945
0,-0.170014923923,-1.21427537754,0.128768326373,-0.431924513189,-0.367020280086,0.034682841125,0.199943731285,0.212303081694,0.234696958246,0.507644630169,0.509508147315
0,-0.249293314579,-1.07822753799,0.105240135224,-0.325219375657,-0.230276509562,-0.217299617818,-0.0756506605622,-0.682661585123,-0.663234971915,-0.398374508056,-0.347888819139
0,-0.37770688362,-0.707583148898,-0.0191053375796,-0.498093620821,-0.458182793768,-0.252246090226,-0.121583059203,-0.158779828937,-0.102027515565,-0.0401808952697,-0.0263649567184
0,-1.45356982026,-0.550258804547,0.0114908145091,-1.45367091392,-2.1446892969,-1.56825666959,-2.16557479874,-1.07557290226,-1.112200937,-1.1990425837,-1.20528578559
1,5.1677149038,1.37138983893,-0.247277204008,1.27595380542,1.36506747988,0.928576819564,1.02672690683,2.17685966739,2.03056081857,2.27754248158,2.11712745942
0,-0.699699116438,-0.832729444026,-0.018774569594,-0.869177129838,-1.02794850428,-0.781041396401,-0.810569038822,-0.246093454968,-0.214269006835,0.00195952976404,0.0808096640883
0,-0.10909607917,-0.383045317398,-0.052409205153,-0.0465341700897,0.111582916747,0.1781473068,0.337740927209,0.190474675186,0.234696958246,0.0651701673146,0.0808096640883
0,0.114534115976,-0.453538927989,-0.502880711728,-0.913289868259,-1.09632038955,-0.781347944405,-0.810569038822,0.867155276926,0.908145905866,1.28724249329,1.25973049296
0,-0.535417365,-0.630104589464,0.10812621997,-0.189006392829,-0.0707421106177,0.0451054732468,0.199943731285,1.12909615502,1.13262888841,1.32938291833,1.36690511377
1,0.687569006815,1.04718462906,-0.108799969441,2.2774321912,2.07157696092,2.44415014926,2.06020587626,0.976297309465,1.02038739714,0.971189305539,0.938206630542
1,-0.625677913492,-0.379477246203,-0.0138151234022,1.13556799598,1.25111433778,0.896695827192,0.980794508187,-1.22837174782,-1.22444242827,-1.578306409,-1.63398426882
0,-0.324127651728,-0.900851201562,-0.018994076315,-0.662920271814,-0.708879706395,-0.528752389455,-0.466076049013,-0.660833178615,-0.663234971915,-0.44051493309,-0.455063439945
0,-0.445285500384,-0.868887812608,-0.0188705600221,-0.260838622285,-0.13911399588,0.0763733696119,0.222909930606,0.190474675186,0.234696958246,0.318012717517,0.295158905702
0,-0.46627191141,-1.26484759641,-0.0321764609157,-0.549359776284,-0.52655467903,-0.278609218534,-0.144549258524,-1.16288652829,-1.22444242827,-0.967270246011,-0.990936543979
0,-0.948859772786,-1.06374752266,0.174072897038,-1.42773977714,-2.09910804005,-1.3377325709,-1.70625081233,0.583385992326,0.571421432056,0.676206330303,0.723857388929
0,1.39115953823,-0.933282484714,0.119717853578,-0.196457868913,-0.0707421106177,0.18151933484,0.337740927209,-1.09740130877,-1.112200937,-0.651217058259,-0.669412681559
1,1.56373834782,1.15162031913,-0.0336989526807,2.77697914792,2.39064575881,2.87852867034,2.31283406878,0.998125715973,1.02038739714,0.570855267719,0.616682768122
0,-0.229488236767,-0.913635080975,-0.0629666155943,-0.709119423539,-0.777251591657,-0.552969681738,-0.489042248333,1.80577675676,1.69383634476,1.98255950635,1.9027782178
0,-0.964541212696,-0.602849684015,-0.0290483081638,-0.931769528949,-1.11911101797,-0.834074201021,-0.879467636784,1.3692086266,1.35711187095,1.43473398091,1.36690511377
0,-1.49967981909,-1.02162456613,0.0193032974073,-0.997044459451,-1.23306416007,-0.872392701468,-0.925400035425,-0.857288837185,-0.887717954455,-0.503725570641,-0.455063439945
0,-1.16775800124,-0.0633078615001,0.00552194644531,-1.20508967173,-1.62050484322,-1.14154184861,-1.36175782252,-1.09740130877,-1.112200937,-0.693357483292,-0.669412681559
1,-0.393039847088,1.17737555992,-0.0615993597839,1.38742788764,1.45622999356,1.24217542723,1.25638890003,-0.791803617662,-0.775476463185,-1.13583194615,-1.09811116479
0,0.180279656481,-1.29340135221,-0.0456310305927,-0.00778649444944,0.157164173589,0.583403767533,0.72816631566,0.779841650895,0.795904414596,1.13975100567,1.15255587216
0,0.195414426531,-1.16761483368,-0.0216314255396,0.0431816019697,0.20274543043,0.404073185439,0.567402920415,0.779841650895,0.795904414596,0.929048880506,0.938206630542
1,0.88470710854,1.45885019043,7.47407058396,0.380584439084,0.56739548516,0.0092393568279,0.154011332644,0.0376758296323,0.0102139757056,-0.335163870506,-0.347888819139
1,1.46085482671,0.362045678067,-0.0213368162249,2.00858293406,1.91204256198,2.2078016385,1.92240868033,1.32555181359,1.24487037968,1.03439994309,1.04538125135
0,-0.137021557997,-0.732760546069,0.030608868306,-0.10554986068,0.0432110314855,0.220757479298,0.38367332585,0.517900772802,0.571421432056,0.655136117787,0.616682768122
0,-1.04469079446,0.00968411661789,0.132038537762,-0.663516389901,-0.708879706395,-0.617038214486,-0.580907045616,-0.289750267984,-0.214269006835,0.0862403798315,0.0808096640883
0,0.517645255833,-0.907247319799,-0.0210160054702,0.322760984667,0.521814228319,0.68241877269,0.820031112942,0.190474675186,0.234696958246,0.423363780101,0.402333526509
0,-0.21957601796,-0.909280861932,-0.0289220102092,0.206219898702,0.385070457795,0.431969053765,0.590369119736,-0.377063894015,-0.326510498105,-0.229812807921,-0.240714198332
1,-0.835992125039,0.877485357697,-0.254710820478,0.331404696925,0.521814228319,0.0530757213398,0.199943731285,-1.42482740639,-1.44892541081,-1.28332343376,-1.3124604064
0,0.341083858328,-0.223826020727,-0.0429333294438,-0.688851408589,-0.731670334816,-0.432802864334,-0.35124505241,-0.6171763656,-0.550993480645,-0.609076633225,-0.562238060752
0,-0.301042066282,-0.139509179727,-0.0223229186806,-0.718657312927,-0.777251591657,-0.668844827091,-0.649805643578,3.83581856198,3.48970020508,3.77352757028,3.4032229091
0,-0.535218235605,-0.817748179342,0.050384254755,-0.735348619357,-0.800042220078,-0.545919077655,-0.489042248333,0.386930333756,0.459179940786,0.381223355067,0.402333526509
0,1.0948254968,-0.775875065172,-0.00707357689729,-0.351150512431,-0.275857766403,-0.123802476726,0.0162141367203,0.758013244388,0.795904414596,0.676206330303,0.723857388929
0,-0.427113099238,-0.969391912994,-0.0267961095639,-0.505843155949,-0.480973422189,-0.29025804267,-0.167515457845,-0.639004772107,-0.663234971915,-0.588006420708,-0.562238060752
0,0.0275214365933,-0.884216155134,0.12198951435,-0.24981043768,-0.13911399588,0.0665638334974,0.222909930606,1.54383587867,1.46935336222,1.77185738118,1.68842897619
